,sql_id,username,record_id,code
0,101,tianyi,record_id,B
1,101,tianyi,record_id,F
2,102,tianyi,record_id,D
3,103,tianyi,record_id,A
4,104,tianyi,record_id,D
5,105,tianyi,record_id,B
6,105,tianyi,record_id,L
7,106,tianyi,record_id,C
8,106,tianyi,record_id,E
9,107,tianyi,record_id,D
10,108,tianyi,record_id,B
11,108,tianyi,record_id,L
12,109,tianyi,record_id,D
13,109,tianyi,record_id,F
14,110,tianyi,record_id,D
15,111,tianyi,record_id,C
16,111,tianyi,record_id,E
17,113,tianyi,record_id,B
18,113,tianyi,record_id,L
19,114,tianyi,record_id,F
20,115,tianyi,record_id,F
21,115,tianyi,record_id,A
22,115,tianyi,record_id,N
23,116,tianyi,record_id,F
24,116,tianyi,record_id,D
25,117,tianyi,record_id,A
26,118,tianyi,record_id,B
27,118,tianyi,record_id,L
28,119,tianyi,record_id,F
29,120,tianyi,record_id,O
30,120,tianyi,record_id,A
31,120,tianyi,record_id,N
32,121,tianyi,record_id,B
33,121,tianyi,record_id,E
34,122,tianyi,record_id,L
35,123,tianyi,record_id,D
36,123,tianyi,record_id,A
37,125,tianyi,record_id,D
38,125,tianyi,record_id,F
39,126,tianyi,record_id,K
40,126,tianyi,record_id,A
41,128,tianyi,record_id,D
42,128,tianyi,record_id,F
43,131,tianyi,record_id,A
44,133,tianyi,record_id,D
45,134,tianyi,record_id,C
46,134,tianyi,record_id,L
47,135,tianyi,record_id,D
48,135,tianyi,record_id,F
49,135,tianyi,record_id,A
50,136,tianyi,record_id,D
51,137,tianyi,record_id,C
52,137,tianyi,record_id,E
53,137,tianyi,record_id,B
54,137,tianyi,record_id,N
55,138,tianyi,record_id,D
56,139,tianyi,record_id,D
57,139,tianyi,record_id,F
58,139,tianyi,record_id,B
59,140,tianyi,record_id,C
60,140,tianyi,record_id,L
61,141,tianyi,record_id,D
62,142,tianyi,record_id,L
63,143,tianyi,record_id,B
64,143,tianyi,record_id,L
65,144,tianyi,record_id,B
66,144,tianyi,record_id,L
67,144,tianyi,record_id,E
68,145,tianyi,record_id,B
69,145,tianyi,record_id,L
70,145,tianyi,record_id,N
71,146,tianyi,record_id,F
72,101,zhengning,record_id,B
73,101,zhengning,record_id,F
74,102,zhengning,record_id,D
75,103,zhengning,record_id,A
76,104,zhengning,record_id,D
77,105,zhengning,record_id,B
78,105,zhengning,record_id,L
79,106,zhengning,record_id,C
80,106,zhengning,record_id,E
81,107,zhengning,record_id,D
82,108,zhengning,record_id,B
83,108,zhengning,record_id,L
84,109,zhengning,record_id,D
85,110,zhengning,record_id,D
86,111,zhengning,record_id,C
87,111,zhengning,record_id,E
88,112,zhengning,record_id,C
89,112,zhengning,record_id,E
90,112,zhengning,record_id,A
91,112,zhengning,record_id,F
92,113,zhengning,record_id,B
93,113,zhengning,record_id,L
94,114,zhengning,record_id,F
95,115,zhengning,record_id,F
96,116,zhengning,record_id,D
97,116,zhengning,record_id,F
98,117,zhengning,record_id,A
99,118,zhengning,record_id,B
100,118,zhengning,record_id,L
101,119,zhengning,record_id,F
102,120,zhengning,record_id,O
103,120,zhengning,record_id,A
104,120,zhengning,record_id,N
105,121,zhengning,record_id,B
106,121,zhengning,record_id,F
107,121,zhengning,record_id,E
108,122,zhengning,record_id,L
109,123,zhengning,record_id,D
110,123,zhengning,record_id,A
111,123,zhengning,record_id,O
112,124,zhengning,record_id,C
113,124,zhengning,record_id,L
114,125,zhengning,record_id,D
115,126,zhengning,record_id,K
116,126,zhengning,record_id,A
117,127,zhengning,record_id,F
118,128,zhengning,record_id,D
119,129,zhengning,record_id,A
120,129,zhengning,record_id,D
121,130,zhengning,record_id,A
122,131,zhengning,record_id,A
123,133,zhengning,record_id,B
124,133,zhengning,record_id,F
125,134,zhengning,record_id,C
126,134,zhengning,record_id,L
127,135,zhengning,record_id,D
128,135,zhengning,record_id,F
129,135,zhengning,record_id,A
130,136,zhengning,record_id,D
131,137,zhengning,record_id,B
132,137,zhengning,record_id,L
133,137,zhengning,record_id,C
134,137,zhengning,record_id,E
135,137,zhengning,record_id,N
136,138,zhengning,record_id,D
137,139,zhengning,record_id,D
138,139,zhengning,record_id,B
139,139,zhengning,record_id,F
140,140,zhengning,record_id,C
141,140,zhengning,record_id,L
142,141,zhengning,record_id,D
143,142,zhengning,record_id,L
144,143,zhengning,record_id,B
145,143,zhengning,record_id,L
146,144,zhengning,record_id,E
147,144,zhengning,record_id,B
148,144,zhengning,record_id,L
149,145,zhengning,record_id,B
150,145,zhengning,record_id,L
151,145,zhengning,record_id,N
152,146,zhengning,record_id,F
